Gene ID;source_id;Product Description;Min %ile (Within Chosen Samples);Max %ile (Within Chosen Samples)
PF3D7_1416300;PF3D7_1416300.1;N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D, putative;17.3;71.8
PF3D7_1416400;PF3D7_1416400.1;conserved protein, unknown function;11.1;33.5
PF3D7_1416500;PF3D7_1416500.1;NADP-specific glutamate dehydrogenase;75.9;97.9
PF3D7_1416600;PF3D7_1416600.1;conserved Plasmodium protein, unknown function;9.5;22.7
PF3D7_1416700;PF3D7_1416700.1;conserved protein, unknown function;23;33
PF3D7_1416800;PF3D7_1416800.1;lysine--tRNA ligase, putative;18.2;55.7
PF3D7_1416900;PF3D7_1416900.1;prefoldin subunit 2, putative;47;88.1
PF3D7_1417000;PF3D7_1417000.1;inner membrane complex protein 1l;0;31.8
PF3D7_1417100;PF3D7_1417100.1;conserved Plasmodium protein, unknown function;40.1;69.6
PF3D7_1417200;PF3D7_1417200.1;NOT family protein, putative;33.8;80.8
PF3D7_1417300;PF3D7_1417300.1;cysteine protease ATG4, putative;7.3;56.6
PF3D7_1417400;PF3D7_1417400.1;rap guanine nucleotide exchange factor, putative, pseudogene;9.8;23.2
PF3D7_1417500;PF3D7_1417500.1;H/ACA ribonucleoprotein complex subunit 4, putative;59;87
PF3D7_1417600;PF3D7_1417600.1;conserved Plasmodium protein, unknown function;26.3;82
PF3D7_1417700;PF3D7_1417700.1;conserved protein, unknown function;73.2;89.6
PF3D7_1417800;PF3D7_1417800.1;DNA replication licensing factor MCM2;42.2;87.4
PF3D7_1417900;PF3D7_1417900.1;ATP synthase-associated protein, putative;55.9;89.2
PF3D7_1418000;PF3D7_1418000.1;ubiquitin fusion degradation protein 1, putative;38.7;85.6
PF3D7_1418100;PF3D7_1418100.1;liver specific protein 1, putative;5.7;9.4
PF3D7_1418200;PF3D7_1418200.1;conserved Plasmodium protein, unknown function;0;59.7
PF3D7_1418300;PF3D7_1418300.1;calmodulin, putative;18.9;82.8
PF3D7_1418400;PF3D7_1418400.1;tRNA Proline;0;60.4
PF3D7_1418800;PF3D7_1418800.1;signal recognition particle RNA;60.8;88.5
PF3D7_1418900;PF3D7_1418900.1;ATP-dependent RNA helicase DBP4, putative;20.3;80
PF3D7_1419000;PF3D7_1419000.1;conserved Plasmodium protein, unknown function;30.7;66
PF3D7_1419100;PF3D7_1419100.1;ATP-dependent rRNA helicase SPB4, putative;25.5;77.4
PF3D7_1419200;PF3D7_1419200.1;thioredoxin-like protein, putative;48.8;77
PF3D7_1419300;PF3D7_1419300.1;glutathione S-transferase;59.6;93.2
PF3D7_1419400;PF3D7_1419400.1;conserved Plasmodium membrane protein, unknown function;20.8;76.8
PF3D7_1419500;PF3D7_1419500.1;conserved Plasmodium protein, unknown function;20.6;62.4
PF3D7_1419600;PF3D7_1419600.1;conserved Plasmodium protein, unknown function;17.3;66.6
PF3D7_1419700;PF3D7_1419700.1;conserved Plasmodium protein, unknown function;82.1;94.8
PF3D7_1419800;PF3D7_1419800.1;glutathione reductase;37.5;85.7
PF3D7_1419800;PF3D7_1419800.2;glutathione reductase;37.5;85.7
PF3D7_1419900;PF3D7_1419900.1;cleavage and polyadenylation specificity factor subunit 4, putative;29.7;76.2
PF3D7_1420000;PF3D7_1420000.1;splicing factor 3B subunit 4, putative;92.1;98.2
PF3D7_1420100;PF3D7_1420100.1;conserved Plasmodium protein, unknown function;9.8;23.2
PF3D7_1420200;PF3D7_1420200.1;myosin-specific chaperone UNC, putative;39.8;83.2
PF3D7_1420300;PF3D7_1420300.1;DNL-type zinc finger protein;38.5;65.6
PF3D7_1420400;PF3D7_1420400.1;glycine--tRNA ligase;58.3;85.5
PF3D7_1420500;PF3D7_1420500.1;protein GPR89, putative;5.1;10.4
PF3D7_1420600;PF3D7_1420600.1;pantothenate kinase 1, putative;43.6;88.9
PF3D7_1420700;PF3D7_1420700.1;surface protein P113;86.9;99.3
PF3D7_1420800;PF3D7_1420800.1;dynein light chain, putative;0;19.7
PF3D7_1420900;PF3D7_1420900.1;mannose-1-phosphate guanyltransferase, putative;19;75.2
PF3D7_1421000;PF3D7_1421000.1;DIX domain-containing protein, putative;51.7;73
PF3D7_1421100;PF3D7_1421100.1;conserved Plasmodium protein, unknown function;22.7;85.4
PF3D7_1421150;PF3D7_1421150.1;C/D small nucleolar RNA;0;67.9
PF3D7_1421200;PF3D7_1421200.1;40S ribosomal protein S25;74.9;97.4
PF3D7_1421300;PF3D7_1421300.1;conserved Plasmodium protein, unknown function;11.1;19.5
PF3D7_1421400;PF3D7_1421400.1;DNA-directed RNA polymerase III subunit RPC6, putative;51.5;87.6
PF3D7_1421500;PF3D7_1421500.1;mitochondrial import inner membrane translocase subunit TIM8, putative;62;81.8
PF3D7_1421600;PF3D7_1421600.1;conserved Plasmodium protein, unknown function;50.7;76.7
PF3D7_1421700;PF3D7_1421700.1;unspecified product;0;46.5
PF3D7_1421800;PF3D7_1421800.1;conserved Plasmodium protein, unknown function;8.1;52.6
PF3D7_1421900;PF3D7_1421900.1;copper transporter, putative;60.5;99.1
PF3D7_1422000;PF3D7_1422000.1;cytochrome c oxidase assembly protein COX14, putative;0;90.2
PF3D7_1422100;PF3D7_1422100.1;mitochondrial ribosomal protein L21 precursor, putative;38.6;73.9
PF3D7_1422200;PF3D7_1422200.1;conserved Plasmodium protein, unknown function;29.9;86.7
PF3D7_1422300;PF3D7_1422300.1;DnaJ protein, putative;37.5;67
PF3D7_1422400;PF3D7_1422400.1;conserved Plasmodium protein, unknown function;36.3;79.5
PF3D7_1422500;PF3D7_1422500.1;ERAD-associated E3 ubiquitin-protein ligase HRD1;39.4;91.3
PF3D7_1422600;PF3D7_1422600.1;conserved Plasmodium protein, unknown function;15;38.1
PF3D7_1422700;PF3D7_1422700.1;conserved Plasmodium protein, unknown function;35;68.3
PF3D7_1422800;PF3D7_1422800.1;actin-related protein, putative;24.5;74.9
PF3D7_1422900;PF3D7_1422900.1;14-3-3 protein, putative;0;29.7
PF3D7_1423000;PF3D7_1423000.1;nucleolar GTP-binding protein 2, putative;37.2;78.5
PF3D7_1423100;PF3D7_1423100.1;ankyrin-repeat protein, putative;10.7;49.3
PF3D7_1423200;PF3D7_1423200.1;peptidyl-prolyl cis-trans isomerase;21.1;71
PF3D7_1423300;PF3D7_1423300.1;serine/threonine protein phosphatase 7;28;93.7
PF3D7_1423400;PF3D7_1423400.1;conserved Plasmodium membrane protein, unknown function;0;20.2
PF3D7_1423500;PF3D7_1423500.1;conserved Plasmodium protein, unknown function;6.9;46.7
PF3D7_1423600;PF3D7_1423600.1;calcium-dependent protein kinase, putative;34.3;88.1
PF3D7_1423700;PF3D7_1423700.1;conserved Plasmodium protein, unknown function;55.6;94.1
PF3D7_1423800;PF3D7_1423800.1;vacuolar protein sorting-associated protein 3, putative;49.5;74.1
PF3D7_1423900;PF3D7_1423900.1;small nucleolar RNA snoR23;0;27
PF3D7_1424000;PF3D7_1424000.1;small nucleolar RNA snoR24;0;39.4
PF3D7_1424100;PF3D7_1424100.1;60S ribosomal protein L5, putative;94.8;99.6
PF3D7_1424200;PF3D7_1424200.1;small nucleolar RNA snoR25;82.1;91.3
PF3D7_1424300;PF3D7_1424300.1;small nucleolar RNA snoR26;31;94.1
PF3D7_1424400;PF3D7_1424400.1;60S ribosomal protein L7-3, putative;94.6;99.1
PF3D7_1424500;PF3D7_1424500.1;small nucleolar RNA snoR27;15.5;74.3
PF3D7_1424600;PF3D7_1424600.1;small nucleolar RNA snoR28;55.9;90.6
PF3D7_1424700;PF3D7_1424700.1;small nucleolar RNA snoR29;0;81.8
PF3D7_1424800;PF3D7_1424800.1;unspecified product;36.1;90.2
PF3D7_1424900;PF3D7_1424900.1;small nucleolar RNA snoR30;59.8;93
PF3D7_1425000;PF3D7_1425000.1;Plasmodium RNA of unknown function RUF4;39.3;90.1
PF3D7_1425100;PF3D7_1425100.1;small nucleolar RNA snoR31;46.8;79.2
PF3D7_1425200;PF3D7_1425200.1;enoyl-CoA hydratase, putative;19.4;59.9
PF3D7_1425300;PF3D7_1425300.1;conserved Plasmodium protein, unknown function;39.5;80.6
PF3D7_1425400;PF3D7_1425400.1;DEAD/DEAH box helicase, putative;34.4;66.9
PF3D7_1425500;PF3D7_1425500.1;conserved Plasmodium protein, unknown function;0;48.8
PF3D7_1425600;PF3D7_1425600.1;zinc finger protein, putative;5.8;22.7
PF3D7_1425700;PF3D7_1425700.1;conserved Plasmodium protein, unknown function;25.4;71.5
PF3D7_1425800;PF3D7_1425800.1;conserved Plasmodium protein, unknown function;22.8;43.2
PF3D7_1425900;PF3D7_1425900.1;conserved Plasmodium protein, unknown function;54.9;89.1
PF3D7_1426000;PF3D7_1426000.1;60S ribosomal protein L21;94.9;99
PF3D7_1426100;PF3D7_1426100.1;transcription factor BTF3, putative;42.6;94.9
PF3D7_1426200;PF3D7_1426200.1;protein arginine N-methyltransferase 1;73.6;93.3
PF3D7_1426300;PF3D7_1426300.1;dynein intermediate chain, putative;21.4;43.7
PF3D7_1426400;PF3D7_1426400.1;MORN repeat protein, putative;0;32.8
PF3D7_1426500;PF3D7_1426500.1;ABC transporter G family member 2;15.7;33.2
PF3D7_1426600;PF3D7_1426600.1;conserved Plasmodium protein, unknown function;12.5;43.6
PF3D7_1426700;PF3D7_1426700.1;phosphoenolpyruvate carboxylase;62.3;90.4
PF3D7_1426800;PF3D7_1426800.1;conserved Plasmodium protein, unknown function;24.7;78.5
PF3D7_1426900;PF3D7_1426900.1;cytochrome b-c1 complex subunit 6, putative;0;86.3
PF3D7_1427000;PF3D7_1427000.1;conserved Plasmodium protein, unknown function;32.2;47.2
PF3D7_1427100;PF3D7_1427100.1;lipase, putative;24.7;93.9
PF3D7_1427200;PF3D7_1427200.1;selenoprotein;63.1;94.4
PF3D7_1427300;PF3D7_1427300.1;conserved Plasmodium protein, unknown function;48.5;71.8
PF3D7_1427400;PF3D7_1427400.1;conserved Plasmodium membrane protein, unknown function;47;88.1
PF3D7_1427400;PF3D7_1427400.2;conserved Plasmodium membrane protein, unknown function;47;88.1
PF3D7_1427500;PF3D7_1427500.1;DNA mismatch repair protein MSH2, putative;23.5;75.1
PF3D7_1427600;PF3D7_1427600.1;CorA-like Mg2+ transporter protein, putative;19.6;36.1
PF3D7_1427700;PF3D7_1427700.1;conserved Plasmodium protein, unknown function;0;86.5
PF3D7_1427800;PF3D7_1427800.1;exosome complex component RRP41;17.1;76
PF3D7_1427900;PF3D7_1427900.1;leucine-rich repeat protein;76.2;96.5
PF3D7_1428000;PF3D7_1428000.1;conserved Plasmodium membrane protein, unknown function;11.5;74
PF3D7_1428100;PF3D7_1428100.1;WW domain-binding protein 11, putative;66.5;80.3
PF3D7_1428200;PF3D7_1428200.1;major facilitator superfamily domain-containing protein, putative;69.9;83.4
PF3D7_1428300;PF3D7_1428300.1;proliferation-associated protein 2g4, putative;67;94.3
PF3D7_1428400;PF3D7_1428400.1;WD and tetratricopeptide repeats protein 1, putative;8.3;24.6
PF3D7_1428500;PF3D7_1428500.1;protein kinase, putative;18.8;64.8
PF3D7_1428600;PF3D7_1428600.1;peptide chain release factor 1;15;67.8
PF3D7_1428700;PF3D7_1428700.1;heme/steroid binding domain containing protein, putative;16.9;72.2
PF3D7_1428800;PF3D7_1428800.1;transcription initiation TFIID-like, putative;42;70
PF3D7_1428800;PF3D7_1428800.2;transcription initiation TFIID-like, putative;42;70
PF3D7_1428900;PF3D7_1428900.1;conserved Plasmodium protein, unknown function;30.1;42.8
PF3D7_1429000;PF3D7_1429000.1;protein archease, putative;36.3;78.4
PF3D7_1429100;PF3D7_1429100.1;apicoplast ribosomal protein L15 precursor, putative;28.9;54.5
PF3D7_1429200;PF3D7_1429200.1;AP2 domain transcription factor AP2-O3, putative;13;23.2
PF3D7_1429300;PF3D7_1429300.1;CPW-WPC family protein;33.8;70.3
PF3D7_1429400;PF3D7_1429400.1;rRNA (adenosine-2'-O-)-methyltransferase, putative;17.7;63.3
PF3D7_1429500;PF3D7_1429500.1;diphthamide biosynthesis protein 2, putative;22.1;84.6
PF3D7_1429600;PF3D7_1429600.1;conserved Plasmodium protein, unknown function;66.2;89.5
PF3D7_1429700;PF3D7_1429700.1;mitochondrial ribosomal protein L15 precursor, putative;65.6;85.8
PF3D7_1429800;PF3D7_1429800.1;coatomer subunit beta, putative;71.4;86
PF3D7_1429900;PF3D7_1429900.1;ADP-dependent DNA helicase RecQ;49.2;56.3
PF3D7_1430000;PF3D7_1430000.1;conserved protein, unknown function;31.5;64.7
PF3D7_1430100;PF3D7_1430100.1;serine/threonine protein phosphatase 2A activator;8.5;76.5
PF3D7_1430200;PF3D7_1430200.1;plasmepsin IX;34.1;92.7
PF3D7_1430300;PF3D7_1430300.1;acid phosphatase, putative;25.7;79.2
PF3D7_1430400;PF3D7_1430400.1;autophagy protein 5, putative;21.8;75.3
PF3D7_1430500;PF3D7_1430500.1;conserved Plasmodium protein, unknown function;12.2;26.5
PF3D7_1430600;PF3D7_1430600.1;endonuclease/exonuclease/phosphatase family protein, putative;18.1;50
PF3D7_1430700;PF3D7_1430700.1;NADP-specific glutamate dehydrogenase;7.7;37.5
PF3D7_1430800;PF3D7_1430800.1;PhIL1 interacting protein PIP3;9.2;83.1
PF3D7_1430900;PF3D7_1430900.1;cytochrome c oxidase subunit 2, putative;34.2;84.4
PF3D7_1431000;PF3D7_1431000.1;mitochondrial ribosomal protein L17-2 precursor, putative;30.9;70
PF3D7_1431100;PF3D7_1431100.1;PhIL1 interacting protein PIP2;17.6;64.7
PF3D7_1431200;PF3D7_1431200.1;OST-HTH associated domain protein, putative;25.5;78.8
PF3D7_1431300;PF3D7_1431300.1;large subunit GTPase 1, putative;42.4;75.9
PF3D7_1431400;PF3D7_1431400.1;surface-related antigen SRA;26.8;78
PF3D7_1431500;PF3D7_1431500.1;mitogen-activated protein kinase 1;41.8;55.6
PF3D7_1431600;PF3D7_1431600.1;succinyl-CoA ligase [ADP-forming] subunit beta, putative;33.8;68.3
PF3D7_1431700;PF3D7_1431700.1;60S ribosomal protein L14, putative;84.1;98.7
PF3D7_1431800;PF3D7_1431800.1;apyrase, putative;19.6;44.6
PF3D7_1431900;PF3D7_1431900.1;inner membrane complex suture component, putative;10.6;52.9
PF3D7_1432000;PF3D7_1432000.1;syntaxin, Qa-SNARE family;67.7;84
PF3D7_1432100;PF3D7_1432100.1;voltage-dependent anion-selective channel protein, putative;80.6;92
PF3D7_1432200;PF3D7_1432200.1;conserved Plasmodium protein, unknown function;12.7;55.1
PF3D7_1432300;PF3D7_1432300.1;conserved Plasmodium protein, unknown function;29.8;48.1
PF3D7_1432400;PF3D7_1432400.1;leucine-rich repeat protein;15.3;39.5
PF3D7_1432500;PF3D7_1432500.1;RNA methyltransferase, putative;38.1;62.8
PF3D7_1432600;PF3D7_1432600.1;conserved Plasmodium protein, unknown function;26.4;59
PF3D7_1432700;PF3D7_1432700.1;protein-L-isoaspartate(D-aspartate) O-methyltransferase, putative;34.2;72.8
PF3D7_1432800;PF3D7_1432800.1;HP12 protein homolog, putative;57.6;77.6
PF3D7_1432900;PF3D7_1432900.1;SF-assemblin, putative;34;81
PF3D7_1433000;PF3D7_1433000.1;H/ACA ribonucleoprotein complex subunit 3, putative;85.7;92.5
PF3D7_1433100;PF3D7_1433100.1;HID1 domain-containing protein, putative;54.3;65.3
PF3D7_1433200;PF3D7_1433200.1;conserved Plasmodium protein, unknown function;6;16.1
PF3D7_1433300;PF3D7_1433300.1;chromatin assembly factor 1 P55 subunit, putative;59.9;90.8
PF3D7_1433400;PF3D7_1433400.1;zinc finger protein, putative;41;59.8
PF3D7_1433500;PF3D7_1433500.1;DNA topoisomerase 2;55.9;94.5
PF3D7_1433600;PF3D7_1433600.1;signal peptidase complex subunit SPC1, putative;44.3;96.2
PF3D7_1433700;PF3D7_1433700.1;conserved Plasmodium protein, unknown function;22.1;42.4
PF3D7_1433800;PF3D7_1433800.1;conserved Plasmodium protein, unknown function;16.8;39
PF3D7_1433900;PF3D7_1433900.1;protein kinase, putative;12.1;34.8
PF3D7_1434000;PF3D7_1434000.1;CCR4-associated factor 16, putative;53.3;78.7
PF3D7_1434100;PF3D7_1434100.1;queuine tRNA-ribosyltransferase, putative;30.2;76.3
PF3D7_1434200;PF3D7_1434200.1;calmodulin;93.2;96.9
PF3D7_1434300;PF3D7_1434300.1;Hsp70/Hsp90 organizing protein;56.1;91.9
PF3D7_1434400;PF3D7_1434400.1;conserved protein, unknown function;0;83.9
PF3D7_1434500;PF3D7_1434500.1;dynein-related AAA-type ATPase, putative;15.8;65.4
PF3D7_1434600;PF3D7_1434600.1;methionine aminopeptidase 2;47.3;93.1
PF3D7_1434700;PF3D7_1434700.1;mitochondrial import inner membrane translocase subunit TIM17, putative;28.1;83.7
PF3D7_1434800;PF3D7_1434800.1;mitochondrial acidic protein MAM33, putative;45;94.8
PF3D7_1434900;PF3D7_1434900.1;conserved Plasmodium protein, unknown function;10.5;30.8
PF3D7_1435000;PF3D7_1435000.1;cytochrome c oxidase assembly protein COX15, putative;27;89.3
PF3D7_1435100;PF3D7_1435100.1;ribonuclease H2 subunit B, putative;40.5;75.1
PF3D7_1435200;PF3D7_1435200.1;conserved protein, unknown function;36.9;80.6
PF3D7_1435300;PF3D7_1435300.1;glutamate synthase [NADH], putative;23.4;56.1
PF3D7_1435400;PF3D7_1435400.1;ER membrane protein complex subunit 4, putative;76;86.3
PF3D7_1435500;PF3D7_1435500.1;clathrin light chain, putative;84;92.7
PF3D7_1435600;PF3D7_1435600.1;conserved Plasmodium protein, unknown function;26;71.5
PF3D7_1435700;PF3D7_1435700.1;ataxin-2 like protein, putative;56.9;71.4
PF3D7_1435700;PF3D7_1435700.2;ataxin-2 like protein, putative;56.9;71.4
PF3D7_1435800;PF3D7_1435800.1;GTPase Era, putative;14;33.6
PF3D7_1435900;PF3D7_1435900.1;conserved Plasmodium protein, unknown function;10.8;54.9
PF3D7_1436000;PF3D7_1436000.1;glucose-6-phosphate isomerase;64.5;95.7
PF3D7_1436100;PF3D7_1436100.1;conserved Plasmodium membrane protein, unknown function;42.3;61.8
PF3D7_1436200;PF3D7_1436200.1;conserved Plasmodium protein, unknown function;17.6;66.2
PF3D7_1436300;PF3D7_1436300.1;translocon component PTEX150;64.7;98.8
PF3D7_1436400;PF3D7_1436400.1;conserved Plasmodium protein, unknown function;12.2;52
PF3D7_1436500;PF3D7_1436500.1;GTP-binding protein, putative;26.3;58.3
PF3D7_1436600;PF3D7_1436600.1;cGMP-dependent protein kinase;36.2;91.9
PF3D7_1436700;PF3D7_1436700.1;conserved protein, unknown function;20.1;43.2
PF3D7_1436800;PF3D7_1436800.1;ATP-dependent Clp protease proteolytic subunit;63.8;86.3
PF3D7_1436900;PF3D7_1436900.1;histidine triad protein, putative;25.4;48
PF3D7_1437000;PF3D7_1437000.1;N-acetyltransferase, GNAT family, putative;61.4;84
PF3D7_1437100;PF3D7_1437100.1;conserved protein, unknown function;11.1;74.5
PF3D7_1437200;PF3D7_1437200.1;ribonucleoside-diphosphate reductase large subunit, putative;64.2;93
PF3D7_1437300;PF3D7_1437300.1;conserved Plasmodium protein, unknown function;44.8;94.9
PF3D7_1437400;PF3D7_1437400.1;pantothenate kinase 2, putative;18.4;71.2
PF3D7_1437500;PF3D7_1437500.1;conserved Plasmodium membrane protein, unknown function;60.6;90.7
PF3D7_1437600;PF3D7_1437600.1;conserved protein, unknown function;16.4;40.5
PF3D7_1437700;PF3D7_1437700.1;succinyl-CoA ligase, putative;23.5;61.9
PF3D7_1437800;PF3D7_1437800.1;trafficking protein particle complex subunit 5, putative;50.7;88.1
PF3D7_1437900;PF3D7_1437900.1;HSP40, subfamily A;72.8;94.4
PF3D7_1438000;PF3D7_1438000.1;eukaryotic translation initiation factor eIF2A, putative;65.7;88.1
PF3D7_1438100;PF3D7_1438100.1;translocation protein SEC62, putative;72;94.3
PF3D7_1438200;PF3D7_1438200.1;tRNA Selenocysteine;0;41.1
PF3D7_1438300;PF3D7_1438300.1;tRNA Methionine;0;33.9
PF3D7_1438400;PF3D7_1438400.1;metacaspase-2;35.9;70.5
PF3D7_1438500;PF3D7_1438500.1;cleavage and polyadenylation specificity factor subunit 3, putative;22.6;65.8
PF3D7_1438600;PF3D7_1438600.1;conserved protein, unknown function;68.3;84.7
PF3D7_1438700;PF3D7_1438700.1;DNA primase small subunit;24.9;83
PF3D7_1438800;PF3D7_1438800.1;OST-HTH associated domain protein, putative;25.8;47.1
PF3D7_1438900;PF3D7_1438900.1;thioredoxin peroxidase 1;87.9;98.4
PF3D7_1439000;PF3D7_1439000.1;copper transporter;68.5;97.8
PF3D7_1439100;PF3D7_1439100.1;DEAD/DEAH box helicase, putative;22.4;56.2
PF3D7_1439200;PF3D7_1439200.1;conserved Plasmodium protein, unknown function;9.9;24.2
PF3D7_1439300;PF3D7_1439300.1;Sad1/UNC domain-containing protein, putative;61.5;83.4
PF3D7_1439400;PF3D7_1439400.1;cytochrome b-c1 complex subunit Rieske, putative;45;93.5
PF3D7_1439500;PF3D7_1439500.1;oocyst rupture protein 2, putative;22.6;92.2
PF3D7_1439600;PF3D7_1439600.1;cytochrome c oxidase subunit ApiCOX26, putative;43.8;93.4
PF3D7_1439700;PF3D7_1439700.1;leucine carboxyl methyltransferase, putative;20.9;73.2
PF3D7_1439800;PF3D7_1439800.1;vesicle-associated membrane protein, putative;82.8;94.7
PF3D7_1439900;PF3D7_1439900.1;triosephosphate isomerase;85.1;97.8
PF3D7_1440000;PF3D7_1440000.1;conserved Plasmodium protein, unknown function;10.2;44.7
PF3D7_1440100;PF3D7_1440100.1;conserved Plasmodium protein, unknown function;39.2;83.8
PF3D7_1440200;PF3D7_1440200.1;stromal-processing peptidase, putative;23.7;45.8
PF3D7_1440300;PF3D7_1440300.1;porphobilinogen synthase;16.8;35.8
PF3D7_1440400;PF3D7_1440400.1;zinc finger protein, putative;8.2;52
PF3D7_1440500;PF3D7_1440500.1;allantoicase, putative;24.1;58.5
PF3D7_1440600;PF3D7_1440600.1;protein SOC3, putative;0;19
PF3D7_1440700;PF3D7_1440700.1;AP-3 complex subunit mu, putative;61.2;82.2
PF3D7_1440800;PF3D7_1440800.1;major facilitator superfamily domain-containing protein, putative;39.6;83
PF3D7_1440900;PF3D7_1440900.1;conserved Plasmodium protein, unknown function;10.8;72.2
PF3D7_1441000;PF3D7_1441000.1;cytoplasmic tRNA 2-thiolation protein 2, putative;34.8;66.6
PF3D7_1441100;PF3D7_1441100.1;conserved Plasmodium protein, unknown function;90.7;98.4
PF3D7_1441200;PF3D7_1441200.1;60S ribosomal protein L1, putative;88.3;97.5
PF3D7_1441300;PF3D7_1441300.1;serine/threonine protein kinase, putative;13.7;49.8
PF3D7_1441400;PF3D7_1441400.1;FACT complex subunit SSRP1, putative;62.7;91.6
PF3D7_1441500;PF3D7_1441500.1;conserved Plasmodium protein, unknown function;66.9;77
PF3D7_1441600;PF3D7_1441600.1;acid cluster protein 33 homologue, putative;41.4;67.2
PF3D7_1441700;PF3D7_1441700.1;mitochondrial inner membrane protease ATP23, putative;10.4;36.4
PF3D7_1441800;PF3D7_1441800.1;vacuolar protein sorting-associated protein 60, putative;54;74.2
PF3D7_1441900;PF3D7_1441900.1;RNA polymerase II transcription factor B subunit 5, putative;52;71.9
